# x (m),channel 1, channel 2
3.927618412274849584e-04,6.950552786440750141e-01,6.551755739207149043e-01
3.937625083388924391e-04,6.939244760632882203e-01,6.539075869489404669e-01
3.947631754503001366e-04,6.927972229525604098e-01,6.526315471306508575e-01
3.957638425617076173e-04,6.916445343766299825e-01,6.513610574430940270e-01
3.967645096731153148e-04,6.904750040829499280e-01,6.500848257844001887e-01
3.977651767845230123e-04,6.893035982214770208e-01,6.488031277748002035e-01
3.987658438959304930e-04,6.881126119607409164e-01,6.475346355954566535e-01
3.997665110073381906e-04,6.869388072529003519e-01,6.462601438704834722e-01
4.007671781187456712e-04,6.857606922890204793e-01,6.449868413245235521e-01
4.017678452301533688e-04,6.845788310267781895e-01,6.436822507134546401e-01
4.027685123415608495e-04,6.833931135037137894e-01,6.424082253012881605e-01
4.037691794529685470e-04,6.821847016844780898e-01,6.411309589289744260e-01
4.047698465643762445e-04,6.809869904991151524e-01,6.398340797339077124e-01
4.057705136757837252e-04,6.797898398953405863e-01,6.385647359360537845e-01
4.067711807871914227e-04,6.785766459711068954e-01,6.372815161070630730e-01
4.077718478985989034e-04,6.773639566490702313e-01,6.359904139053762506e-01
4.087725150100066009e-04,6.761422832330120647e-01,6.346822621517530516e-01
4.097731821214140816e-04,6.748993129058753482e-01,6.333848594515593122e-01
4.107738492328217791e-04,6.736351473222706998e-01,6.320812594940695694e-01
4.117745163442294767e-04,6.723636783531417027e-01,6.307515264645408015e-01
4.127751834556369574e-04,6.710787195662437643e-01,6.294407107053240358e-01
4.137758505670446549e-04,6.697879830748126873e-01,6.281264886418136406e-01
4.147765176784521356e-04,6.684851138236167500e-01,6.268076561432569527e-01
4.157771847898598331e-04,6.671660329054700522e-01,6.254753657286316049e-01
4.167778519012673138e-04,6.658548812384131876e-01,6.241386412758604951e-01
4.177785190126750113e-04,6.645783826851593412e-01,6.228044703302664242e-01
4.187791861240827088e-04,6.633064963597494756e-01,6.214886573863956931e-01
4.197798532354901895e-04,6.620343877556933432e-01,6.201615319952827887e-01
4.207805203468978870e-04,6.607620801408099487e-01,6.188301017539000748e-01
4.217811874583053677e-04,6.594864843628726048e-01,6.174970271257133048e-01
4.227818545697130653e-04,6.582134538923729572e-01,6.161753848917026488e-01
4.237825216811205459e-04,6.569309184457697848e-01,6.148360988888114109e-01
4.247831887925282435e-04,6.556477325263505573e-01,6.135043317190217449e-01
4.257838559039359410e-04,6.543601828724744385e-01,6.121764984224267181e-01
4.267845230153434217e-04,6.530852419104850037e-01,6.108518231615602812e-01
4.277851901267511192e-04,6.517867881468998315e-01,6.095333658445549752e-01
4.287858572381585999e-04,6.504791347369320853e-01,6.082124450924916159e-01
4.297865243495662974e-04,6.491329812281237954e-01,6.068618619586616525e-01
4.307871914609737781e-04,6.477627401100547466e-01,6.055386031959245630e-01
4.317878585723814756e-04,6.463829406299034241e-01,6.041755803645935119e-01
4.327885256837891732e-04,6.450067584540527532e-01,6.028183741218557934e-01
4.337891927951966538e-04,6.436450883393091127e-01,6.014520777363310255e-01
4.347898599066043514e-04,6.422895739778132773e-01,6.001127120521567715e-01
4.357905270180118321e-04,6.409482211889555581e-01,5.987749515762069707e-01
4.367911941294195296e-04,6.395974623507872936e-01,5.974460785930670870e-01
4.377918612408270103e-04,6.382551263600004798e-01,5.961099036034386289e-01
4.387925283522347078e-04,6.369238167905552084e-01,5.947859983118951588e-01
4.397931954636424053e-04,6.356058089556793078e-01,5.934626033497796271e-01
4.407938625750498860e-04,6.343041754900442530e-01,5.921598328383095300e-01
4.417945296864575835e-04,6.330150869777002587e-01,5.908345081349603012e-01
4.427951967978650642e-04,6.317220887178990330e-01,5.895227470052470942e-01
4.437958639092727618e-04,6.304373396863508505e-01,5.882110505615149032e-01
4.447965310206802424e-04,6.291614540976228076e-01,5.868992545635473013e-01
4.457971981320879400e-04,6.278853606153010913e-01,5.855920334741091526e-01
4.467978652434956375e-04,6.266126131351412720e-01,5.842952710018146645e-01
4.477985323549031182e-04,6.253290346705431269e-01,5.829964790249692053e-01
4.487991994663108157e-04,6.240559769383827726e-01,5.816882066296956699e-01
4.497998665777182964e-04,6.227685965636321486e-01,5.803774854755425761e-01
4.508005336891259939e-04,6.214743433782113913e-01,5.790735653916594394e-01
4.518012008005334746e-04,6.201790298793634637e-01,5.777786216638819417e-01
4.528018679119411721e-04,6.188996644256991031e-01,5.764753242457871796e-01
4.538025350233488697e-04,6.176082010757930618e-01,5.751608850229308345e-01
4.548032021347563503e-04,6.163172983570910368e-01,5.738558793289961768e-01
4.558038692461640479e-04,6.150207032489524162e-01,5.725512374063439491e-01
4.568045363575715286e-04,6.137280210500195565e-01,5.712251550247858800e-01
4.578052034689792261e-04,6.124318460951363452e-01,5.698955839179167260e-01
4.588058705803867068e-04,6.111219702457590941e-01,5.685632746360432810e-01
4.598065376917944043e-04,6.098065248603613542e-01,5.672303670055377500e-01
4.608072048032021018e-04,6.084821094129614361e-01,5.658830892964954451e-01
4.618078719146095825e-04,6.071441890456398260e-01,5.645231083468911226e-01
4.628085390260172800e-04,6.058115568751124558e-01,5.631603211121145591e-01
4.638092061374247607e-04,6.044764120162131604e-01,5.617958351871691347e-01
4.648098732488324582e-04,6.031377202877955535e-01,5.604427964929700190e-01
4.658105403602399389e-04,6.017852977854489804e-01,5.590837029765594046e-01
4.668112074716476365e-04,6.004286174861218628e-01,5.577097884982693543e-01
4.678118745830553340e-04,5.990445341584405003e-01,5.563344950233800601e-01
4.688125416944628147e-04,5.976527097465461624e-01,5.549538022008589921e-01
4.698132088058705122e-04,5.962449363676132208e-01,5.535477334079954570e-01
4.708138759172779929e-04,5.948280471712366069e-01,5.521438318402579482e-01
4.718145430286856904e-04,5.934120987472856212e-01,5.507480030791140901e-01
4.728152101400933879e-04,5.920071088485108213e-01,5.493561723712953038e-01
4.738158772515008686e-04,5.906328105694989006e-01,5.479624555992841373e-01
4.748165443629085661e-04,5.892594420162000635e-01,5.465751737075381644e-01
4.758172114743160468e-04,5.878711881891675040e-01,5.451857024012567443e-01
4.768178785857237444e-04,5.864795117062562291e-01,5.438075209727233350e-01
4.778185456971312250e-04,5.850845137479550040e-01,5.424162211289879076e-01
4.788192128085389226e-04,5.837117076804074767e-01,5.410397926629112453e-01
4.798198799199466201e-04,5.823283944469415108e-01,5.396742037480138920e-01
4.808205470313541008e-04,5.809428795319989680e-01,5.382959743822962606e-01
4.818212141427617983e-04,5.795511276120219879e-01,5.369187278346471137e-01
4.828218812541692790e-04,5.781441994271218077e-01,5.355394914692916952e-01
4.838225483655769765e-04,5.767255790837366725e-01,5.341620433834459725e-01
4.848232154769844572e-04,5.752956955231425251e-01,5.327725417198574398e-01
4.858238825883921547e-04,5.738620344404509188e-01,5.313798857905083217e-01
4.868245496997998523e-04,5.724040621694892472e-01,5.299976282329543764e-01
4.878252168112073330e-04,5.709708128688322226e-01,5.286077040027208351e-01
4.888258839226150305e-04,5.695374317876272796e-01,5.272217420403420007e-01
4.898265510340225112e-04,5.681131150036066169e-01,5.258319339985449981e-01
4.908272181454302087e-04,5.666876377741083548e-01,5.244555243380994991e-01
4.918278852568376894e-04,5.652737583045563952e-01,5.230843271167764374e-01
4.928285523682453869e-04,5.638576846057671288e-01,5.217219836217402706e-01
4.938292194796530844e-04,5.624517161632720530e-01,5.203492621695571252e-01
4.948298865910605651e-04,5.610443636865315442e-01,5.189841653904793128e-01
4.958305537024682626e-04,5.596499602419482411e-01,5.176281417069261703e-01
4.968312208138757433e-04,5.582661574030186591e-01,5.162692845146678033e-01
4.978318879252834409e-04,5.568814644894490851e-01,5.149287678464006257e-01
4.988325550366909215e-04,5.554896866675251843e-01,5.135751441941930340e-01
4.998332221480986191e-04,5.540978094047134261e-01,5.122249211598558505e-01
5.008338892595063166e-04,5.527033993250678456e-01,5.108672696412093206e-01
5.018345563709137973e-04,5.513166515594676298e-01,5.095226659035754224e-01
5.028352234823214948e-04,5.499326417707159909e-01,5.081928809091599275e-01
5.038358905937289755e-04,5.485639423820891647e-01,5.068656822356707448e-01
5.048365577051366730e-04,5.472107471689577896e-01,5.055494696306799263e-01
5.058372248165441537e-04,5.458639028882228406e-01,5.042510308087104764e-01
5.068378919279518512e-04,5.445161843129974200e-01,5.029519853819867103e-01
5.078385590393595488e-04,5.431840883552303545e-01,5.016507573419777266e-01
5.088392261507670294e-04,5.418407933372498819e-01,5.003674936497805037e-01
5.098398932621747270e-04,5.405269254520120858e-01,4.990800657210860414e-01
5.108405603735822077e-04,5.392299612435693668e-01,4.978126112623186272e-01
5.118412274849899052e-04,5.379407244352779616e-01,4.965472598655737979e-01
5.128418945963973859e-04,5.366624758077201962e-01,4.952984894235938906e-01
5.138425617078050834e-04,5.353885886039599917e-01,4.940462371315484380e-01
5.148432288192127809e-04,5.341156591043147994e-01,4.927997045295399725e-01
5.158438959306202616e-04,5.328606171955109216e-01,4.915426128891313695e-01
5.168445630420279591e-04,5.316041551660520836e-01,4.903110065925830874e-01
5.178452301534354398e-04,5.303622947699914159e-01,4.890854902534593762e-01
5.188458972648431373e-04,5.291356870970637116e-01,4.878918156301923492e-01
5.198465643762506180e-04,5.279202860088396676e-01,4.866835429179733885e-01
5.208472314876583156e-04,5.267194206153004155e-01,4.855006197316226180e-01
5.218478985990660131e-04,5.255360288902424237e-01,4.843140251943316432e-01
5.228485657104734938e-04,5.243454214529337243e-01,4.831398467891772075e-01
5.238492328218811913e-04,5.231568624153050129e-01,4.819684145363271055e-01
5.248498999332886720e-04,5.219781446442071093e-01,4.808034371091721160e-01
5.258505670446963695e-04,5.207853266677817672e-01,4.796396671586483085e-01
5.268512341561038502e-04,5.196060634736204831e-01,4.784977679495007741e-01
5.278519012675115477e-04,5.184201655977489498e-01,4.773575455455768002e-01
5.288525683789192453e-04,5.172562937081793821e-01,4.762244996892634474e-01
5.298532354903267259e-04,5.160998595766927988e-01,4.750924879257778510e-01
5.308539026017344235e-04,5.149545371733927901e-01,4.739617514061893466e-01
5.318545697131419041e-04,5.138284607102147072e-01,4.728220632440217064e-01
5.328552368245496017e-04,5.127035627221185887e-01,4.717188110060254180e-01
5.338559039359570824e-04,5.116048289883565747e-01,4.706136910768954351e-01
5.348565710473647799e-04,5.105292485307073580e-01,4.695304493853711958e-01
5.358572381587724774e-04,5.094550429106770029e-01,4.684330460051306377e-01
5.368579052701799581e-04,5.083808227319341899e-01,4.673447229632944344e-01
5.378585723815876556e-04,5.073277674729526066e-01,4.662536277559022335e-01
5.388592394929951363e-04,5.062632885419442452e-01,4.651642724366479298e-01
5.398599066044028338e-04,5.051959173316215024e-01,4.640658035453325003e-01
5.408605737158103145e-04,5.041286485073352974e-01,4.629759967861762915e-01
5.418612408272180121e-04,5.030688619554937180e-01,4.618860881334826418e-01
5.428619079386257096e-04,5.020150003013971185e-01,4.608104758887882069e-01
5.438625750500331903e-04,5.009772250811127536e-01,4.597583068795571548e-01
5.448632421614408878e-04,4.999344402448571700e-01,4.586893965706495546e-01
5.458639092728483685e-04,4.988887748766072106e-01,4.576243289878020870e-01
5.468645763842560660e-04,4.978298732541747706e-01,4.565668792631411566e-01
5.478652434956635467e-04,4.967522804285171012e-01,4.555034069527647000e-01
5.488659106070712442e-04,4.956802429397374476e-01,4.544280535397410281e-01
5.498665777184789417e-04,4.946115252102391557e-01,4.533543052845439014e-01
5.508672448298864224e-04,4.935381803527636446e-01,4.522664102584013635e-01
5.518679119412941200e-04,4.924676967031099695e-01,4.511797166624551547e-01
5.528685790527016006e-04,4.913785953002676177e-01,4.500833022437613629e-01
5.538692461641092982e-04,4.902818213157265625e-01,4.489837972905307839e-01
5.548699132755169957e-04,4.891813429049672868e-01,4.478812716196962640e-01
5.558705803869244764e-04,4.880730773764455077e-01,4.467727580925984765e-01
5.568712474983321739e-04,4.869372399780355631e-01,4.456634128487017010e-01
5.578719146097396546e-04,4.858005152415313388e-01,4.445570352953151505e-01
5.588725817211473521e-04,4.846502035214029780e-01,4.434503415729227349e-01
5.598732488325548328e-04,4.835153797514140650e-01,4.423434044891864092e-01
5.608739159439625303e-04,4.823796638825879057e-01,4.412356214721924741e-01
5.618745830553702279e-04,4.812549893902524079e-01,4.401387296714008857e-01
5.628752501667777085e-04,4.801359968411957335e-01,4.390421180885912267e-01
5.638759172781854061e-04,4.790132737453228207e-01,4.379431748266501279e-01
5.648765843895928868e-04,4.778951476547244059e-01,4.368483935294593112e-01
5.658772515010005843e-04,4.767738500364459564e-01,4.357436362848274292e-01
5.668779186124080650e-04,4.756342693609200700e-01,4.346337921931378023e-01
5.678785857238157625e-04,4.744843212099283392e-01,4.335236371085936513e-01
5.688792528352234600e-04,4.733391995653426498e-01,4.324002530188122417e-01
5.698799199466309407e-04,4.721918739885168081e-01,4.312756287849081049e-01
5.708805870580386382e-04,4.710482470057571480e-01,4.301746303511964076e-01
5.718812541694461189e-04,4.699279916165171600e-01,4.290734381570167066e-01
5.728819212808538164e-04,4.688112936875459269e-01,4.279722361714302092e-01
5.738825883922612971e-04,4.676975872363327014e-01,4.268645409558597392e-01
5.748832555036689947e-04,4.665633898394793699e-01,4.257614609176600395e-01
5.758839226150766922e-04,4.654361418655449945e-01,4.246402792709710883e-01
5.768845897264841729e-04,4.643017108900870382e-01,4.235326210193097740e-01
5.778852568378918704e-04,4.631876200639158392e-01,4.224276680653986649e-01
5.788859239492993511e-04,4.620674443674290810e-01,4.213337635754010879e-01
5.798865910607070486e-04,4.609447046547353044e-01,4.202397719082730521e-01
5.808872581721145293e-04,4.598177265065754860e-01,4.191477903292726848e-01
5.818879252835222268e-04,4.586858672997948805e-01,4.180416372819776849e-01
5.828885923949299244e-04,4.575393798785603039e-01,4.169376352495894333e-01
5.838892595063374050e-04,4.563892965491326836e-01,4.158345200203546477e-01
5.848899266177451026e-04,4.552348688464607496e-01,4.147313244477628946e-01
5.858905937291525833e-04,4.540850829674688560e-01,4.136224961252957799e-01
5.868912608405602808e-04,4.529401848578284984e-01,4.125178746955014963e-01
5.878919279519677615e-04,4.518154166010609485e-01,4.114044284621182768e-01
5.888925950633754590e-04,4.506788284788160182e-01,4.102898695012751618e-01
5.898932621747831565e-04,4.495458831203356098e-01,4.091870431689199616e-01
5.908939292861906372e-04,4.484094375191278736e-01,4.080729322873678511e-01
5.918945963975983347e-04,4.472756803150175764e-01,4.069589534464437275e-01
5.928952635090058154e-04,4.461337025901284670e-01,4.058357962360367721e-01
5.938959306204135129e-04,4.450093687509732443e-01,4.047208484989556765e-01
5.948965977318209936e-04,4.438909026752588804e-01,4.036179391451145126e-01
5.958972648432286912e-04,4.427765558110680622e-01,4.025225176438971819e-01
5.968979319546363887e-04,4.416501069954034131e-01,4.014210913188966945e-01
5.978985990660438694e-04,4.405131223318318190e-01,4.003173941755649445e-01
5.988992661774515669e-04,4.393783333507166877e-01,3.992110949967586087e-01
5.998999332888590476e-04,4.382593536146061064e-01,3.981147742337004525e-01
6.009006004002667451e-04,4.371430427862096901e-01,3.970086741183080914e-01
6.019012675116742258e-04,4.360293114220210597e-01,3.959157358124766879e-01
6.029019346230819233e-04,4.349229694977020944e-01,3.948326610056993591e-01
6.039026017344896208e-04,4.338258282644837371e-01,3.937625755989001552e-01
6.049032688458971015e-04,4.327335443131753445e-01,3.926878555062219833e-01
6.059039359573047991e-04,4.316454971517594275e-01,3.916109313412544091e-01
6.069046030687122797e-04,4.305369597653735392e-01,3.905334138500215491e-01
6.079052701801199773e-04,4.294342005080627467e-01,3.894505489313215829e-01
6.089059372915274580e-04,4.283296477333102259e-01,3.883798274137940099e-01
6.099066044029351555e-04,4.272358102604564833e-01,3.873003111702295054e-01
6.109072715143428530e-04,4.261313011775568760e-01,3.862259174405709983e-01
6.119079386257503337e-04,4.250335370030373094e-01,3.851532215122788205e-01
6.129086057371580312e-04,4.239440966858501469e-01,3.840869882889824671e-01
6.139092728485655119e-04,4.228580498426433576e-01,3.830109058282789025e-01
6.149099399599732094e-04,4.217730546396849522e-01,3.819384437432861712e-01
6.159106070713806901e-04,4.206904427448676653e-01,3.808637305406453732e-01
6.169112741827883876e-04,4.195948348198381139e-01,3.797982487932471396e-01
6.179119412941960852e-04,4.185119361532783633e-01,3.787173814888008527e-01
6.189126084056035659e-04,4.174208404672328787e-01,3.776463611140507548e-01
6.199132755170112634e-04,4.163293629968031206e-01,3.765571686505983506e-01
6.209139426284187441e-04,4.152388805332585808e-01,3.754716588935487209e-01
6.219146097398264416e-04,4.141523901230518279e-01,3.743854237505603311e-01
6.229152768512339223e-04,4.130430457534438604e-01,3.732972205476225436e-01
6.239159439626416198e-04,4.119345860690387107e-01,3.722067764759403041e-01
6.249166110740493173e-04,4.108184859454772075e-01,3.711284367360330738e-01
6.259172781854567980e-04,4.097020618088168531e-01,3.700420342657363415e-01
6.269179452968644956e-04,4.085970766622402661e-01,3.689581330780352109e-01
6.279186124082719762e-04,4.074876406614213464e-01,3.678606749743193460e-01
6.289192795196796738e-04,4.063789604435684710e-01,3.667652713012151122e-01
6.299199466310873713e-04,4.052682710257019538e-01,3.656746385163553992e-01
6.309206137424948520e-04,4.041649629939607080e-01,3.645826693788249417e-01
6.319212808539025495e-04,4.030607193310962177e-01,3.634957116003736388e-01
6.329219479653100302e-04,4.019716064606041472e-01,3.624159468738095136e-01
6.339226150767177277e-04,4.008926756634794142e-01,3.613356281440854856e-01
6.349232821881252084e-04,3.998109637455674603e-01,3.602551333027717573e-01
6.359239492995329059e-04,3.987181526355258465e-01,3.591719638818264837e-01
6.369246164109406035e-04,3.976310649745339876e-01,3.581038041775302938e-01
6.379252835223480841e-04,3.965580391011364614e-01,3.570333508101105613e-01
6.389259506337557817e-04,3.954685218627659316e-01,3.559629562494162069e-01
6.399266177451632624e-04,3.943859786626202069e-01,3.549045688626404349e-01
6.409272848565709599e-04,3.932942251338867878e-01,3.538464886590713121e-01
6.419279519679784406e-04,3.922081906751321290e-01,3.527885087300824396e-01
6.429286190793861381e-04,3.911209947032228684e-01,3.517359263456225071e-01
6.439292861907938356e-04,3.900259606002827728e-01,3.506813405528440564e-01
6.449299533022013163e-04,3.889216586342589821e-01,3.496125908999671572e-01
6.459306204136090138e-04,3.878224684134507494e-01,3.485569483044401728e-01
6.469312875250164945e-04,3.867096726703371790e-01,3.474994532003939374e-01
6.479319546364241920e-04,3.856203272394640447e-01,3.464294669619268907e-01
6.489326217478316727e-04,3.845352767712241215e-01,3.453682588700779932e-01
6.499332888592393703e-04,3.834527902032247026e-01,3.443104954999903211e-01
6.509339559706470678e-04,3.823546641815529501e-01,3.432636050869845024e-01
6.519346230820545485e-04,3.812607185852567304e-01,3.422225682607606956e-01
6.529352901934622460e-04,3.801651688074934587e-01,3.411779323511047735e-01
6.539359573048697267e-04,3.790831730557208679e-01,3.401288461237845784e-01
6.549366244162774242e-04,3.779870090016989592e-01,3.390837813109824905e-01
6.559372915276849049e-04,3.768967753128232845e-01,3.380408996009597322e-01
6.569379586390926024e-04,3.758006867540823470e-01,3.370016890362008688e-01
6.579386257505002999e-04,3.747163574457134660e-01,3.359540834298361811e-01
6.589392928619077806e-04,3.736227995921879153e-01,3.349081862576968049e-01
6.599399599733154782e-04,3.725285151330283706e-01,3.338671524734609375e-01
6.609406270847229588e-04,3.714320231200010092e-01,3.328342320420852873e-01
6.619412941961306564e-04,3.703425188676798818e-01,3.318003705462014286e-01
6.629419613075381371e-04,3.692604547079300636e-01,3.307748281154665460e-01
6.639426284189458346e-04,3.681630050704320367e-01,3.297622999906499874e-01
6.649432955303535321e-04,3.670701579878383192e-01,3.287467639169963096e-01
6.659439626417610128e-04,3.659707505889013834e-01,3.277295686127272845e-01
6.669446297531687103e-04,3.648691126554239328e-01,3.267120152336835948e-01
6.679452968645761910e-04,3.637780825281350938e-01,3.256992087274788727e-01
6.689459639759838885e-04,3.626989690661299726e-01,3.246884935623868262e-01
6.699466310873913692e-04,3.616214293922347389e-01,3.236919819361964712e-01
6.709472981987990668e-04,3.605455980702147456e-01,3.226915277737323340e-01
6.719479653102067643e-04,3.594739698599344613e-01,3.216893718820266757e-01
6.729486324216142450e-04,3.583892123779905958e-01,3.206838636469328541e-01
6.739492995330219425e-04,3.573040839482650721e-01,3.196834203821835585e-01
6.749499666444294232e-04,3.562183812982628872e-01,3.186910287353520999e-01
6.759506337558371207e-04,3.551342357063996813e-01,3.176885076537421249e-01
6.769513008672446014e-04,3.540440332314422900e-01,3.167043239291689183e-01
6.779519679786522989e-04,3.529613136441449583e-01,3.157110762203270693e-01
6.789526350900599964e-04,3.518654945690972702e-01,3.147214903937514130e-01
6.799533022014674771e-04,3.507635407583433729e-01,3.137250468528406389e-01
6.809539693128751747e-04,3.496610675854834316e-01,3.127218452867014942e-01
6.819546364242826553e-04,3.485522394274172542e-01,3.117148757898793310e-01
6.829553035356903529e-04,3.474370326370992412e-01,3.107212854066568886e-01
6.839559706470978336e-04,3.463418999419030642e-01,3.097235212948921124e-01
6.849566377585055311e-04,3.452410477511088094e-01,3.087289064980314746e-01
6.859573048699132286e-04,3.441445990703988489e-01,3.077289167348819521e-01
6.869579719813207093e-04,3.430451907939835454e-01,3.067419535255599405e-01
6.879586390927284068e-04,3.419488446856492891e-01,3.057528540489831137e-01
6.889593062041358875e-04,3.408449655359131469e-01,3.047640776490854742e-01
6.899599733155435850e-04,3.397553552551363376e-01,3.037866573897444744e-01
6.909606404269510657e-04,3.386635002031724295e-01,3.028029353904547194e-01
6.919613075383587632e-04,3.375773066257984345e-01,3.018318921246415099e-01
6.929619746497664608e-04,3.364930999463416339e-01,3.008617476075772790e-01
6.939626417611739415e-04,3.354127751113660794e-01,2.998997912573181379e-01
6.949633088725816390e-04,3.343384469080986077e-01,2.989453183925557811e-01
6.959639759839891197e-04,3.332566770995971095e-01,2.979850349307684443e-01
6.969646430953968172e-04,3.321662653748553296e-01,2.970178275478028707e-01
6.979653102068042979e-04,3.310851311112449347e-01,2.960511955463749900e-01
6.989659773182119954e-04,3.300173367073437336e-01,2.950938450632216714e-01
6.999666444296196929e-04,3.289576654803024747e-01,2.941397102470820202e-01
7.009673115410271736e-04,3.278777165782780778e-01,2.931762119515836096e-01
7.019679786524348711e-04,3.267985495079517855e-01,2.922137547751817443e-01
7.029686457638423518e-04,3.257201902274938221e-01,2.912523193592709836e-01
7.039693128752500494e-04,3.246426646950388850e-01,2.902918863452138565e-01
7.049699799866575300e-04,3.235659988687215050e-01,2.893324363743729477e-01
7.059706470980652276e-04,3.224902187066764347e-01,2.883739500881108975e-01
7.069713142094729251e-04,3.214153501670382052e-01,2.874164081277901239e-01
7.079719813208804058e-04,3.203414192079415135e-01,2.864597911347733783e-01
7.089726484322881033e-04,3.192684517875210570e-01,2.855040797504231342e-01
7.099733155436955840e-04,3.181964738639113666e-01,2.845492546161020320e-01
7.109739826551032815e-04,3.171255113952471394e-01,2.835952963731726006e-01
7.119746497665109791e-04,3.160555903396629063e-01,2.826421856629974250e-01
7.129753168779184597e-04,3.149867366552934755e-01,2.816899031269391451e-01
7.139759839893261573e-04,3.139189763002733780e-01,2.807384294063601793e-01
7.149766511007336380e-04,3.128523352327372553e-01,2.797877451426232787e-01
7.159773182121413355e-04,3.117868394108197494e-01,2.788378309770909169e-01
7.169779853235488162e-04,3.107225147926555020e-01,2.778886675511256787e-01
7.179786524349565137e-04,3.096593873363791549e-01,2.769402355060901488e-01
7.189793195463642112e-04,3.085974830001254055e-01,2.759925154833469119e-01
7.199799866577716919e-04,3.075368277420287288e-01,2.750454881242585525e-01
7.209806537691793894e-04,3.064774475202239334e-01,2.740991340701876000e-01
7.219813208805868701e-04,3.054193682928456055e-01,2.731534339624967500e-01
7.229819879919945676e-04,3.043626160180282758e-01,2.722083684425484207e-01
7.239826551034020483e-04,3.033072166539066972e-01,2.712639181517052522e-01
7.249833222148097459e-04,3.022531961586154559e-01,2.703200637313298293e-01
7.259839893262174434e-04,3.012005804902892492e-01,2.693767858227847922e-01
7.269846564376249241e-04,3.001493956070626634e-01,2.684340650674325590e-01
7.279853235490326216e-04,2.990996674670703404e-01,2.674918821066358809e-01
7.289859906604401023e-04,2.980514220284469218e-01,2.665502175817572317e-01
7.299866577718477998e-04,2.970046852493269940e-01,2.656090521341591404e-01
7.309873248832552805e-04,2.959594830878453098e-01,2.646683664052043028e-01
7.319879919946629780e-04,2.949158415021363999e-01,2.637281410362552481e-01
7.329886591060706755e-04,2.938737864503349617e-01,2.627883566686745609e-01
7.339893262174781562e-04,2.928333438905755814e-01,2.618489939438247704e-01
7.349899933288858538e-04,2.917945397809929009e-01,2.609100335030684614e-01
7.359906604402933344e-04,2.907574000797216729e-01,2.599714559877682185e-01
7.369913275517010320e-04,2.897219507448963727e-01,2.590332420392866819e-01
7.379919946631085127e-04,2.886882177346516420e-01,2.580953722989863253e-01
7.389926617745162102e-04,2.876562270071222338e-01,2.571578274082297888e-01
7.399933288859239077e-04,2.866260045204427898e-01,2.562205880083796572e-01
7.409939959973313884e-04,2.855975762327477852e-01,2.552836347407985151e-01
7.419946631087390859e-04,2.845709681021720283e-01,2.543469482468488363e-01
7.429953302201465666e-04,2.835462060868500500e-01,2.534105091678933164e-01
7.439959973315542641e-04,2.825233161449166031e-01,2.524742981452944290e-01
7.449966644429617448e-04,2.815023242345061627e-01,2.515382958204148145e-01
7.459973315543694423e-04,2.804832563137534818e-01,2.506024828346170574e-01
7.469979986657771399e-04,2.794661383407931465e-01,2.496668398292636870e-01
7.479986657771846206e-04,2.784509962737597988e-01,2.487313474457173434e-01
7.489993328885923181e-04,2.774378560707881358e-01,2.477959863253405004e-01
7.500000000000000156e-04,2.764267436900126884e-01,2.468607371094958536e-01
